15303	1
7189	2
24399	3
3981	4
23675	5
18042	6
8579	7
3599	8
20275	9
15553	10
21128	11
8027	12
7663	13
23755	14
10646	15
19434	16
11257	17
2937	18
7370	19
24529	20
24577	21
1424	22
8505	23
4736	24
27806	25
14570	26
11254	27
5773	28
1676	29
19477	30
14718	31
14123	32
783	33
945	34
10842	35
3829	36
528	37
21750	38
19870	39
19583	40
11429	41
15928	42
18711	43
3436	44
14129	45
8932	46
13836	47
25995	48
8832	49
1692	50
3574	51
26264	52
28009	53
13765	54
137	55
14136	56
924	57
20573	58
3043	59
3126	60
773	61
1551	62
22741	63
123	64
670	65
15095	66
19927	67
1769	68
191	69
23325	70
3116	71
1478	72
3346	73
4640	74
2290	75
13514	76
21721	77
3108	78
2536	79
14187	80
54	81
11385	82
8666	83
3371	84
25586	85
15096	86
11431	87
14723	88
23595	89
21752	90
9816	91
21421	92
24658	93
3373	94
4299	95
995	96
7941	97
2904	98
25469	99
725	100
23105	101
7696	102
3372	103
12064	104
74	105
24636	106
3370	107
20061	108
9762	109
18514	110
7391	111
17485	112
13805	113
1211	114
1412	115
22949	116
12837	117
27285	118
16686	119
17290	120
25374	121
9409	122
2492	123
10614	124
2878	125
21762	126
8287	127
8329	128
12	129
8426	130
2628	131
5172	132
2389	133
12600	134
4890	135
22842	136
9923	137
22384	138
1696	139
13965	140
9850	141
296	142
6179	143
16335	144
2365	145
21760	146
18142	147
15542	148
5205	149
19301	150
27998	151
15464	152
12592	153
1553	154
14317	155
1553	156
16334	157
27273	158
6860	159
23398	160
10137	161
6155	162
16384	163
22884	164
20546	165
11220	166
21080	167
15968	168
1252	169
9125	170
6882	171
7686	172
23724	173
22891	174
3783	175
26855	176
23954	177
26265	178
12118	179
12420	180
18869	181
25831	182
6172	183
23788	184
10300	185
17763	186
15110	187
26439	188
23793	189
7449	190
26080	191
7379	192
22668	193
20030	194
10223	195
10225	196
6408	197
6392	198
16223	199
15340	200
22944	201
3845	202
22946	203
20098	204
25107	205
124	206
3020	207
2570	208
3075	209
3180	210
16168	211
13711	212
23450	213
6341	214
12519	215
15232	216
27294	217
1756	218
11766	219
15546	220
1539	221
15293	222
26665	223
