2668	120	3	13.53
185	1005	8	64.7
10279	101	3	11.81
3320	101	5	11.3
4575	12	4	8.05
12	6877	5	18.49
3515	107	3	9.95
12	4235	3	4.1
1817	6307	8	148.92
2261	112	3	9.6
101	280	23	13.26
180	7519	3	30.97
2469	12	4	3.96
3491	101	5	11.79
3312	107	3	9.66
247	1404	5	44.29
5322	101	5	16.44
1958	14	6	8.01
121	588	11	45.22
101	17357	3	19.91
1171	2	4	12
193	5304	3	29.12
2774	109	3	9.59
101	1418	12	28.81
518	129	3	7
119	492	15	64.26
17	208	4	7.93
107	9480	3	16.98
115	19943	3	29.62
1884	146	3	17.5
4042	12	5	11.04
118	6008	3	18.38
1642	6205	4	63.69
179	1252	3	19.43
481	8695	5	76.58
108	7270	3	15.84
196	810	3	17.68
109	2076	6	24.22
348	2148	6	66.98
112	5482	3	15.31
109	2376	5	19.63
644	126	3	7.74
112	1755	11	59.13
12	8452	6	27.76
114	1847	5	20.05
143	639	14	91.47
5287	102	4	14.68
4261	104	3	9.57
2304	107	16	99.93
4249	101	3	5.42
109	6241	3	14.75
10832	14	3	10.69
195	7377	3	31.74
1093	103	4	5.01
101	1116	6	4.79
103	2357	9	38.06
101	2002	8	17.9
131	3888	4	28.22
125	3978	3	17.94
1645	14	6	6.48
1065	108	3	4.35
2409	133	3	16.68
2156	12	5	5.61
5504	101	3	7.07
1110	14	7	5.26
2136	102	8	25.74
115	12357	5	49.37
4373	12	4	7.55
101	842	21	52.69
1146	111	4	9.05
104	3289	4	12.89
152	108	141	471.23
892	130	3	10.46
108	6399	4	22.9
215	11644	3	37.64
141	105	45	22.71
1153	103	4	5.32
2694	6883	3	50.17
4170	7015	6	118.99
390	8898	3	39.89
114	3513	3	12.67
8	1682	3	9.34
114	1278	10	47.48
727	10257	3	45.35
165	174	5	11.77
232	392	4	22.08
2844	131	3	17.44
9964	12	3	10.26
539	14	13	7.96
107	1591	11	49.41
291	130	3	3.87
1283	116	3	7.82
260	1289	5	44.77
107	3198	7	34.54
4117	12	4	7.09
302	517	6	46.82
333	171	44	402.72
146	389	6	24.08
617	106	27	118.14
