101	2646	3	6.01
8	2370	5	34.33
128	1128	3	12.16
9955	10931	3	69.33
190	448	4	20.43
101	1050	6	9.33
1022	8	5	25.07
3449	3462	9	178.71
118	10937	4	41.39
104	1874	11	55.77
101	279	76	252.05
125	1014	3	11.2
149	662	3	10.98
2552	160	5	42.41
101	5660	6	34.54
1782	12	14	47.96
252	1863	3	26
101	3400	4	12.15
782	103	5	6.47
109	11027	4	38.82
16808	14	3	17.38
119	3664	6	44.77
3982	108	4	23.52
263	1033	3	22.58
3803	14	5	12.55
1561	395	3	28.99
108	2371	6	33.11
324	530	3	20.33
107	271	9	12.29
1105	113	3	8.31
118	1053	4	14.2
684	169	3	14.56
104	10163	3	20.56
2	304	13	26.53
1362	893	3	33.79
3139	14	6	14.72
6595	5780	4	81.48
103	4864	3	11.94
545	382	4	31.66
102	252	15	6.13
12	1859	4	4.03
360	8	5	13.4
4983	14	6	21.75
518	701	5	48.31
151	258	25	139.52
124	1601	3	13.7
464	119	3	4.57
182	185	3	4.93
101	841	7	9.75
2159	108	5	24.54
157	527	3	11.76
105	3416	3	12.95
248	1222	6	54.94
2	571	4	5.83
138	105	163	484.82
138	2583	7	56.94
102	11479	3	17.66
406	1173	3	27.32
117	873	25	175.28
3626	14	3	4.08
106	868	5	14.65
163	172	4	5.55
106	2859	4	20.2
4921	101	5	22.6
106	5834	4	27.51
4113	14	3	4.91
117	3190	9	70.4
266	117	7	9.89
171	238	7	26.74
1191	1553	3	36.46
116	296	6	8.45
1072	12	7	7.5
9475	14	4	18.28
435	113	8	21.2
1422	514	5	56.63
103	8839	3	17.24
140	1594	3	15.54
113	379	7	14.77
115	655	5	13.68
1431	119	4	17.22
106	1772	6	28.61
138	1861	14	126.5
111	2026	4	17.84
233	468	3	16.27
6182	12	3	8.46
828	14	27	73.48
7181	14	4	15.76
134	323	4	8.48
109	353	13	36.54
326	102	20	27.16
3381	12	3	4.68
679	124	6	24.73
302	111	14	37.11
16	1175	3	9.32
109	710	6	17.35
246	796	3	20.03
309	104	8	4.96
102	1096	19	79.03
105	442	22	84.83
13	1965	23	245.99
101	1147	5	7.15
1337	111	3	9.16
111	13031	3	29.64
121	350	5	8.97
704	10377	4	70.69
8858	12	3	12.04
2945	12	8	26.89
2195	113	3	12.36
287	249	3	12.7
12532	109	3	29.11
12	138	543	1506.31
793	104	4	5.03
1835	14	8	15.11
5722	113	6	50.84
111	181	75	305.37
166	14	66	15.87
6579	14	3	8.27
10379	116	3	26.02
117	1356	3	10.33
102	8950	3	15.48
116	4484	4	26.35
113	153	16	9.35
107	1075	21	138.34
4104	12	3	5.92
1041	102	8	17.42
172	1768	6	50.99
16	342	5	7.3
682	14	12	9.61
117	605	8	29.15
16	983	5	18.64
238	1246	11	115.28
438	57	3	6.39
8135	101	4	21.42
162	284	3	7.53
3021	107	5	28.51
5007	200	8	106.97
121	9976	4	42.13
6099	219	8	115.75
112	7617	3	21.41
2661	177	3	24.04
2314	164	4	31.42
1174	414	3	27.59
128	5420	3	22.5
2835	10	6	95.8
2643	142	3	19.18
635	179	3	14.91
8	363	4	9.13
11620	14	4	23.17
717	104	6	10.25
124	466	9	37.56
120	531	5	13.71
101	5842	3	11.4
1535	111	3	9.97
2230	12	5	8.56
826	16	5	16.62
254	226	6	29.17
103	926	8	19.59
102	795	13	32.62
159	106	39	75.38
101	5707	8	57.9
1499	14	10	19.46
102	4520	4	15.41
5826	11079	3	63.24
9096	110	4	33.92
626	1160	6	69.77
257	125	5	7.56
1461	1283	5	66.86
269	120	5	5.58
3679	101	5	19.3
2126	12	5	8.17
111	1504	9	50.01
1311	164	3	18.28
921	125	4	16.3
734	119	9	40.14
2949	133	6	46.98
1859	131	3	15.23
113	187	33	90.47
117	3511	5	33.1
207	143	21	89.11
166	185	4	6.86
133	197	8	14.12
138	3406	7	62.51
858	8	3	10.82
4526	181	3	27.98
101	1678	4	6.8
12	2048	23	128.76
129	189	5	3.97
826	164	3	15.13
102	7164	3	13.94
481	151	3	9.74
9102	101	3	15.09
102	566	20	53
1447	119	10	62.81
1920	317	10	121.62
13	281	5	10.25
156	465	4	16.52
101	2757	5	15.62
12	3137	4	7.9
105	1871	4	14.2
187	1573	3	21.6
8	650	5	19.88
633	192	4	23.53
306	131	3	3.93
491	367	3	20.88
2449	14	9	24.82
111	7087	5	44.02
735	289	6	51.11
115	395	13	45.25
8577	57	3	27.26
332	21	3	7
613	120	10	43.54
115	3026	3	15
268	103	12	7.26
1008	162	3	16.38
1278	12	5	4.25
1046	119	3	9.24
441	107	4	4.97
143	1321	3	15.08
118	582	3	5.61
193	14546	3	41.8
117	2807	13	112.05
1938	12	5	7.13
830	21	3	13.19
108	210	47	172.28
